City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income,log_price
Regina,49900.0,2,1,SK,226404,50.4547,-104.6067,90000.0,4.69810054562339
Regina,75000.0,3,3,SK,226404,50.4547,-104.6067,90000.0,4.8750612633917
Regina,749000.0,3,1,SK,226404,50.4547,-104.6067,90000.0,5.874481817699467
Saskatoon,568000.0,5,4,SK,266141,52.1333,-106.6833,89000.0,5.754348335711019
Saskatoon,634900.0,3,3,SK,266141,52.1333,-106.6833,89000.0,5.802705327074352
Saskatoon,689900.0,2,2,SK,266141,52.1333,-106.6833,89000.0,5.838786144946595
Saskatoon,389900.0,3,2,SK,266141,52.1333,-106.6833,89000.0,5.590953235187985
Saskatoon,389900.0,6,4,SK,266141,52.1333,-106.6833,89000.0,5.590953235187985
Saskatoon,439900.0,3,3,SK,266141,52.1333,-106.6833,89000.0,5.643353961976863
Saskatoon,449900.0,1,1,SK,266141,52.1333,-106.6833,89000.0,5.653115993165567
Saskatoon,489900.0,4,3,SK,266141,52.1333,-106.6833,89000.0,5.69010743945633
Saskatoon,819900.0,5,4,SK,266141,52.1333,-106.6833,89000.0,5.913760886412323
Saskatoon,364900.0,2,2,SK,266141,52.1333,-106.6833,89000.0,5.562173863364649
Saskatoon,317900.0,2,1,SK,266141,52.1333,-106.6833,89000.0,5.502290527914773
Saskatoon,199900.0,3,3,SK,266141,52.1333,-106.6833,89000.0,5.300812794118117
Saskatoon,629900.0,3,2,SK,266141,52.1333,-106.6833,89000.0,5.799271608349873
Saskatoon,335000.0,3,1,SK,266141,52.1333,-106.6833,89000.0,5.525044807036846
Saskatoon,205000.0,1,1,SK,266141,52.1333,-106.6833,89000.0,5.311753861055754
Saskatoon,99900.0,3,3,SK,266141,52.1333,-106.6833,89000.0,4.999565488225982
Saskatoon,407900.0,4,3,SK,266141,52.1333,-106.6833,89000.0,5.610553705317095
Saskatoon,627900.0,6,4,SK,266141,52.1333,-106.6833,89000.0,5.797890483058349
Saskatoon,899900.0,4,3,SK,266141,52.1333,-106.6833,89000.0,5.954194251815863
Saskatoon,1050000.0,5,4,SK,266141,52.1333,-106.6833,89000.0,6.021189299069938
Saskatoon,589900.0,3,4,SK,266141,52.1333,-106.6833,89000.0,5.770778396169147
Saskatoon,409400.0,3,1,SK,266141,52.1333,-106.6833,89000.0,5.612147838326487
Saskatoon,1075000.0,3,3,SK,266141,52.1333,-106.6833,89000.0,6.031408464251625
Saskatoon,1600000.0,4,3,SK,266141,52.1333,-106.6833,89000.0,6.204119982655925
Saskatoon,119900.0,8,9,SK,266141,52.1333,-106.6833,89000.0,5.078819183098848
Saskatoon,2400000.0,4,4,SK,266141,52.1333,-106.6833,89000.0,6.380211241711606
Saskatoon,1000000.0,3,1,SK,266141,52.1333,-106.6833,89000.0,6.0
Saskatoon,295900.0,3,2,SK,266141,52.1333,-106.6833,89000.0,5.471144965160633
Saskatoon,1035000.0,4,3,SK,266141,52.1333,-106.6833,89000.0,6.014940349792937
Saskatoon,479900.0,3,3,SK,266141,52.1333,-106.6833,89000.0,5.681150749932422
Saskatoon,2999999.0,3,1,SK,266141,52.1333,-106.6833,89000.0,6.477121109954811
Airdrie,695000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.841984804590114
Airdrie,685000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.835690571492425
Airdrie,675000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,980000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.991226075692495
Airdrie,375000.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.574031267727719
Airdrie,500000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.698970004336019
Airdrie,675000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,639900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.806112110169091
Airdrie,264900.0,3,1,AB,74100,51.2917,-114.0144,110000.0,5.423081958297231
Airdrie,279900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.447002898466162
Airdrie,640819.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.806735379906436
Airdrie,599000.0,6,4,AB,74100,51.2917,-114.0144,110000.0,5.7774268223893115
Airdrie,409900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.612677918316502
Airdrie,619900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.7923216363515735
Airdrie,399900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.601951404133522
Airdrie,709900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.851197176174161
Airdrie,699000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.8444771757456815
Airdrie,699914.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.845044680557189
Airdrie,729990.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.863316910840229
Airdrie,545000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.7363965022766426
Airdrie,849990.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.929413816337392
Airdrie,1425000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,6.153814864344529
Airdrie,379900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.57966929355472
Airdrie,449900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.653115993165567
Airdrie,889900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.949341206770497
Airdrie,749000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.874481817699467
Airdrie,514900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.711722891827234
Airdrie,459900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.662663409574038
Airdrie,529900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.724193919514329
Airdrie,480000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.681241237375588
Airdrie,625000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.795880017344075
Airdrie,559000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.747411807886423
Airdrie,395000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.596597095626461
Airdrie,350000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.544068044350276
Airdrie,575000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.7596678446896306
Airdrie,599900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.778078861937455
Airdrie,414900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.617943434828973
Airdrie,3299000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,6.5183823155453435
Airdrie,255000.0,3,1,AB,74100,51.2917,-114.0144,110000.0,5.4065401804339555
Airdrie,399000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.600972895686748
Airdrie,719900.0,5,3,AB,74100,51.2917,-114.0144,110000.0,5.857272173564041
Airdrie,549900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.740283719681879
Airdrie,409900.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.612677918316502
Airdrie,399900.0,4,2,AB,74100,51.2917,-114.0144,110000.0,5.601951404133522
Airdrie,565000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.752048447819439
Airdrie,243000.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.385606273598312
Airdrie,599900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.778078861937455
Airdrie,509900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.707485011967473
Airdrie,479900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.681150749932422
Airdrie,650000.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.812913356642856
Airdrie,699888.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.84502854733759
Airdrie,689900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.838786144946595
Airdrie,739900.0,6,4,AB,74100,51.2917,-114.0144,110000.0,5.869173027321683
Airdrie,649000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.812244696800369
Airdrie,579900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.763353108748215
Airdrie,484900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.685652184115525
Airdrie,799900.0,7,5,AB,74100,51.2917,-114.0144,110000.0,5.903035696788497
Airdrie,725000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.860338006570994
Airdrie,699900.0,7,4,AB,74100,51.2917,-114.0144,110000.0,5.845035993513415
Airdrie,865000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.937016107464814
Airdrie,550000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.740362689494244
Airdrie,598949.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.777389844156364
Airdrie,420000.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.623249290397901
Airdrie,229900.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.361538971269279
Airdrie,699900.0,7,4,AB,74100,51.2917,-114.0144,110000.0,5.845035993513415
Airdrie,1524900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,6.183241364422366
Airdrie,274700.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.438858659420562
Airdrie,559500.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.747800090864369
Airdrie,224900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.351989455435632
Airdrie,199900.0,1,1,AB,74100,51.2917,-114.0144,110000.0,5.300812794118117
Airdrie,564900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.751971574736327
Airdrie,265000.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.423245873936808
Airdrie,699900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.845035993513415
Airdrie,629900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.799271608349873
Airdrie,309900.0,3,1,AB,74100,51.2917,-114.0144,110000.0,5.491221576239283
Airdrie,729750.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.863174103660052
Airdrie,749900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.875003353600041
Airdrie,629000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.798650645445269
Airdrie,800000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.903089986991944
Airdrie,579999.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.763427244778702
Airdrie,229900.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.361538971269279
Airdrie,539000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.731588765186738
Airdrie,499900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.69888313675259
Airdrie,525000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.720159303405957
Airdrie,629900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.799271608349873
Airdrie,539900.0,5,3,AB,74100,51.2917,-114.0144,110000.0,5.732313327471243
Airdrie,399000.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.600972895686748
Airdrie,424900.0,4,2,AB,74100,51.2917,-114.0144,110000.0,5.628286731089514
Airdrie,725000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.860338006570994
Airdrie,324900.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.511749711344983
Airdrie,275000.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.439332693830263
Airdrie,824900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.916401303603876
Airdrie,675000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,630000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.799340549453582
Airdrie,687000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.83695673705955
Airdrie,749900.0,5,5,AB,74100,51.2917,-114.0144,110000.0,5.875003353600041
Airdrie,1369900.0,6,5,AB,74100,51.2917,-114.0144,110000.0,6.136688865672258
Airdrie,640000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.8061799739838875
Airdrie,800000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.903089986991944
Airdrie,2400000.0,5,3,AB,74100,51.2917,-114.0144,110000.0,6.380211241711606
Airdrie,675000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,323000.0,3,1,AB,74100,51.2917,-114.0144,110000.0,5.509202522331103
Airdrie,624500.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.795532442710154
Airdrie,539000.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.731588765186738
Airdrie,280000.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.447158031342219
Airdrie,550000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.740362689494244
Airdrie,649900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.812846536967071
Airdrie,499000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.69810054562339
Airdrie,819900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.913760886412323
Airdrie,369900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.5680843313153945
Airdrie,875000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.942008053022313
Airdrie,740000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.869231719730976
Airdrie,484900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.685652184115525
Airdrie,1599000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.203848463746235
Airdrie,675000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,779900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.8920389203412915
Airdrie,499900.0,2,4,AB,74100,51.2917,-114.0144,110000.0,5.69888313675259
Airdrie,1285000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.108903127667313
Airdrie,1788889.0,6,6,AB,74100,51.2917,-114.0144,110000.0,6.2525833935673365
Airdrie,575000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.7596678446896306
Airdrie,629900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.799271608349873
Airdrie,525000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.720159303405957
Airdrie,209900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.322012438582401
Airdrie,545000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.7363965022766426
Airdrie,754900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.877889425371484
Airdrie,291800.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.465085287557433
Airdrie,624900.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.7958105246674085
Airdrie,279900.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.447002898466162
Airdrie,699000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.8444771757456815
Airdrie,493500.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.693287157005655
Airdrie,675000.0,6,4,AB,74100,51.2917,-114.0144,110000.0,5.829303772831025
Airdrie,1550000.0,5,7,AB,74100,51.2917,-114.0144,110000.0,6.190331698170292
Airdrie,374900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.57391544042155
Airdrie,585000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.767155866082181
Airdrie,521425.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.717191849812291
Airdrie,120000.0,2,1,AB,74100,51.2917,-114.0144,110000.0,5.079181246047625
Airdrie,699000.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.8444771757456815
Airdrie,745000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.872156272748293
Airdrie,674900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.829239428141389
Airdrie,249900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.39776625612645
Airdrie,435990.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.639476528271741
Airdrie,849800.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.929316726753496
Airdrie,528900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.723373567018984
Airdrie,855000.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.931966114728173
Airdrie,560000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.748188027006201
Airdrie,689900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.838786144946595
Airdrie,870000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.939519252618618
Airdrie,473990.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.6757691792465925
Airdrie,699900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.845035993513415
Airdrie,550000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.740362689494244
Airdrie,725000.0,5,5,AB,74100,51.2917,-114.0144,110000.0,5.860338006570994
Airdrie,1329900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.123818986018997
Airdrie,529900.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.724193919514329
Airdrie,1475000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.168792020314182
Airdrie,524900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.72007657276814
Airdrie,515000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.711807229041191
Airdrie,595000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.77451696572855
Airdrie,638000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.804820678721162
Airdrie,1399888.0,6,5,AB,74100,51.2917,-114.0144,110000.0,6.146093290729869
Airdrie,629000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.798650645445269
Airdrie,689000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.838219221907626
Airdrie,549900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.740283719681879
Airdrie,305000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.484299839346786
Airdrie,739000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.868644438394826
Airdrie,625000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.795880017344075
Airdrie,299900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.4769764657595275
Airdrie,650000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.812913356642856
Airdrie,711000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.851869600729766
Airdrie,874900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.941958416530814
Airdrie,355000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.550228353055094
Airdrie,629391.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.798920528411515
Airdrie,474900.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.676602169582019
Airdrie,1160000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.064457989226918
Airdrie,549900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.740283719681879
Airdrie,590000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.770852011642144
Airdrie,1199000.0,6,4,AB,74100,51.2917,-114.0144,110000.0,6.078819183098848
Airdrie,592999.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.7730539609952105
Airdrie,525000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.720159303405957
Airdrie,229900.0,2,2,AB,74100,51.2917,-114.0144,110000.0,5.361538971269279
Airdrie,599999.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.778150526558904
Airdrie,550000.0,5,3,AB,74100,51.2917,-114.0144,110000.0,5.740362689494244
Airdrie,1499900.0,4,2,AB,74100,51.2917,-114.0144,110000.0,6.176062305125079
Airdrie,559900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.748110467494984
Airdrie,700000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.845098040014257
Airdrie,725000.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.860338006570994
Airdrie,509900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.707485011967473
Airdrie,664900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.822756332951391
Airdrie,799999.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.903089444123502
Airdrie,709900.0,6,4,AB,74100,51.2917,-114.0144,110000.0,5.851197176174161
Airdrie,517500.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.713910354128956
Airdrie,549900.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.740283719681879
Airdrie,824900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.916401303603876
Airdrie,1059900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,6.025264892154508
Airdrie,814900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.911104317804036
Airdrie,959000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,5.981818607170664
Airdrie,379000.0,2,3,AB,74100,51.2917,-114.0144,110000.0,5.578639209968072
Airdrie,1650000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.217483944213907
Airdrie,1395900.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.144854307252929
Airdrie,1070000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.02938377768521
Airdrie,3150000.0,4,2,AB,74100,51.2917,-114.0144,110000.0,6.498310553789601
Airdrie,649000.0,3,4,AB,74100,51.2917,-114.0144,110000.0,5.812244696800369
Airdrie,1549900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,6.190303678267582
Airdrie,684900.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.835627166209898
Airdrie,729000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.862727528317975
Airdrie,1300000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.113943352306837
Airdrie,799000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.902546779313991
Airdrie,719900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.857272173564041
Airdrie,1295000.0,6,5,AB,74100,51.2917,-114.0144,110000.0,6.112269768417271
Airdrie,875000.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.942008053022313
Airdrie,689999.0,4,3,AB,74100,51.2917,-114.0144,110000.0,5.838848461324506
Airdrie,1195000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.077367905284157
Airdrie,719900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.857272173564041
Airdrie,849700.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.929265618253066
Airdrie,739000.0,3,2,AB,74100,51.2917,-114.0144,110000.0,5.868644438394826
Airdrie,1249900.0,4,3,AB,74100,51.2917,-114.0144,110000.0,6.096875268059688
Airdrie,1199000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.078819183098848
Airdrie,1194000.0,3,3,AB,74100,51.2917,-114.0144,110000.0,6.07700432679335
Airdrie,3600000.0,6,5,AB,74100,51.2917,-114.0144,110000.0,6.556302500767288
Airdrie,829900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.91902576458736
Airdrie,2595000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.414137362184476
Airdrie,3950000.0,5,4,AB,74100,51.2917,-114.0144,110000.0,6.596597095626461
Airdrie,299900.0,4,2,AB,74100,51.2917,-114.0144,110000.0,5.4769764657595275
Airdrie,956600.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.980730376535945
Airdrie,758340.0,3,3,AB,74100,51.2917,-114.0144,110000.0,5.879863964230154
Airdrie,739900.0,4,4,AB,74100,51.2917,-114.0144,110000.0,5.869173027321683
Montreal,1199000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,6.078819183098848
Montreal,1590000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,6.201397124320452
Montreal,929000.0,2,2,QC,3675219,45.5089,-73.5617,76000.0,5.968015713993641
Montreal,1450000.0,4,1,QC,3675219,45.5089,-73.5617,76000.0,6.161368002234975
Montreal,695000.0,4,1,QC,3675219,45.5089,-73.5617,76000.0,5.841984804590114
Montreal,1250000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,6.096910013008056
Montreal,749000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.874481817699467
Montreal,649000.0,2,1,QC,3675219,45.5089,-73.5617,76000.0,5.812244696800369
Montreal,975000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.989004615698537
Montreal,720000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.857332496431268
Montreal,859000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.933993163831242
Montreal,850000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.929418925714293
Montreal,765000.0,5,2,QC,3675219,45.5089,-73.5617,76000.0,5.883661435153617
Montreal,455000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.658011396657113
Montreal,720000.0,2,2,QC,3675219,45.5089,-73.5617,76000.0,5.857332496431268
Montreal,735000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.866287339084195
Montreal,688000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.837588438235511
Montreal,659000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.81888541459401
Montreal,399000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.600972895686748
Montreal,1200000.0,5,2,QC,3675219,45.5089,-73.5617,76000.0,6.079181246047625
Montreal,675000.0,2,1,QC,3675219,45.5089,-73.5617,76000.0,5.829303772831025
Montreal,609000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.784617292632875
Montreal,699000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.8444771757456815
Montreal,825500.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.916717077598812
Montreal,649000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.812244696800369
Montreal,2347000.0,5,3,QC,3675219,45.5089,-73.5617,76000.0,6.370513089598592
Montreal,840000.0,2,1,QC,3675219,45.5089,-73.5617,76000.0,5.924279286061882
Montreal,749000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.874481817699467
Montreal,877000.0,4,1,QC,3675219,45.5089,-73.5617,76000.0,5.94299959336604
Montreal,759000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.88024177589548
Montreal,769000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.885926339801431
Montreal,749000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.874481817699467
Montreal,579000.0,2,1,QC,3675219,45.5089,-73.5617,76000.0,5.7626785637274365
Montreal,1575000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,6.19728055812562
Montreal,465000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.6674529528899535
Montreal,549000.0,4,1,QC,3675219,45.5089,-73.5617,76000.0,5.739572344450092
Montreal,988000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.994756944587628
Montreal,649000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.812244696800369
Montreal,387000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,5.587710965018911
Montreal,610000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.785329835010767
Montreal,4400000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,6.643452676486188
Montreal,1385000.0,3,1,QC,3675219,45.5089,-73.5617,76000.0,6.141449773400467
Montreal,1199000.0,4,3,QC,3675219,45.5089,-73.5617,76000.0,6.078819183098848
Montreal,1599000.0,5,2,QC,3675219,45.5089,-73.5617,76000.0,6.203848463746235
Montreal,1575000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,6.19728055812562
Montreal,759900.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.880756444510211
Montreal,561000.0,3,2,QC,3675219,45.5089,-73.5617,76000.0,5.748962861256161
Montreal,769000.0,4,2,QC,3675219,45.5089,-73.5617,76000.0,5.885926339801431
